LocationHistoryID*	AuthorizedBy	Location* - do not change	LocationDate	LocationStatus	PrimaryKey_Object_Table	o_Accession_Full_ID	o_ItemType	topLevelLocation	childStorageLocation	childType	Location_refined	UniqueRooms	Room	Shelf/Drawer	Box	Library No.	Old Locations
30090	PENDS	Storeroom NA03 No2	12/06/2014	Stored	27309	MA1982.140a-c	Museum Artefact	Museum Store	NA03 No2	container	Museum Store		Museum Store	NA03	2		0
30094	PENDS	Storeroom NA03 No2	12/06/2014	Stored	27313	MA1983.302	Museum Artefact	Museum Store	NA03 No2	container	Museum Store		Museum Store	NA03	2		0
30095	PENDS	Storeroom Top Shelf Above NA	12/06/2014	Stored	27314	MA1974.18	Museum Artefact	Museum Store	Top Shelf Above NA	container	Museum Store		Museum Store	Top Shelf Above NA			0
30096	PENDS	Storeroom NA10 No2	12/06/2014	Stored	27316	MA1980.146A-B	Museum Artefact	Museum Store	NA10 No2	container	Museum Store		Museum Store	NA10	2		0
30097	JILLM	Storeroom NA10 No2	20/06/2007	Stored	8585	MA1981.62	Museum Artefact	Museum Store	NA10 No2	container	Museum Store		Museum Store	NA10	2		0
30098	PENDS	Storeroom NB02 No3	12/06/2014	Stored	27317	MA1984.301	Museum Artefact	Museum Store	NB02 No3	container	Museum Store		Museum Store	NB02	3		0
30099	PENDS	Tranby Room Drawer 15	12/06/2014	Stored	27318	MA1979.132a	Museum Artefact	Tranby room	Drawer 15	drawer	Tranby room		Tranby room	Drawer 15			0
30100	PENDS	Tranby Room Drawer 15	12/06/2014	Stored	27319	MA1979.132b	Museum Artefact	Tranby room	Drawer 15	drawer	Tranby room		Tranby room	Drawer 15			0
30101	PENDS	Tranby Room Drawer 15	12/06/2014	Stored	27320	MA1979.132c	Museum Artefact	Tranby room	Drawer 15	drawer	Tranby room		Tranby room	Drawer 15			0
30102	PENDS	Tranby Room Drawer 15	12/06/2014	Stored	27321	MA1979.132d	Museum Artefact	Tranby room	Drawer 15	drawer	Tranby room		Tranby room	Drawer 15			0
30103	PENDS	Tranby Room Drawer 15	12/06/2014	Stored	27322	MA1979.132e	Museum Artefact	Tranby room	Drawer 15	drawer	Tranby room		Tranby room	Drawer 15			0
30104	PENDS	Tranby Room Drawer 15	12/06/2014	Stored	27323	MA1979.132f	Museum Artefact	Tranby room	Drawer 15	drawer	Tranby room		Tranby room	Drawer 15			0
30144	LesB	Storeroom NA07 No2	22/03/2006	Stored	7864	MA2005.3a-b	Museum Artefact	Museum Store	NA07 No2	container	Museum Store		Museum Store	NA07	2		0
30155	PENDS	Storeroom WD02	19/06/2014	Stored	27362	MA1981.166a-c	Museum Artefact	Museum Store	WD02	container	Museum Store		Museum Store	WD02			0
30156	PENDS	Storeroom NC03 No2	19/06/2014	Stored	27363	MA1974.50a-f	Museum Artefact	Museum Store	NC03 No2	container	Museum Store		Museum Store	NC03	2		0
30160	JILLM	Storeroom SA03 No1	26/10/2004	Stored	5916	MA1986.217a	Museum Artefact	Museum Store	SA03 No1	container	Museum Store		Museum Store	SA03	1		0
30166	PENDS	Costume Room Box 25	19/06/2014	Stored	27374	C2012.61b-i	Costume	Costume room	Box 25	box	Costume room		Costume room		Box 25		0
30167	PENDS	Storeroom SA04 No2	19/06/2014	Stored	27375	MA1989.39	Museum Artefact	Museum Store	SA04 No2	container	Museum Store		Museum Store	SA04	2		0
30168	PENDS	Tranby Room Textiles Box 7	19/06/2014	Stored	27376	MA2013.48	Museum Artefact	Tranby room	Textiles Box 7	box	Tranby room		Tranby room		Textiles Box 7		0
30169	PENDS	Tranby Room Textiles Box 7	19/06/2014	Stored	27377	MA2013.47a-i	Museum Artefact	Tranby room	Textiles Box 7	box	Tranby room		Tranby room		Textiles Box 7		0
30170	PENDS	Tranby Room Textiles Box 7	19/06/2014	Stored	27378	MA2013.46	Museum Artefact	Tranby room	Textiles Box 7	box	Tranby room		Tranby room		Textiles Box 7		0
30171	PENDS	Tranby Room Textiles Box 7	19/06/2014	Stored	27379	MA2013.45a-b	Museum Artefact	Tranby room	Textiles Box 7	box	Tranby room		Tranby room		Textiles Box 7		0
30223	ValH	Container	24/06/2014	Stored	4267	MA1984.106	Museum Artefact	NULL	Container	room	Container		Container				0
30224	ValH	Meeting Room	24/06/2014	Displayed	4336	MA1985.151	NULL	NULL	Meeting room	room	Meeting room		Meeting room				0
30225	ValH	Meeting Room	24/06/2014	Displayed	4335	MA1985.150	Museum Artefact	NULL	Meeting room	room	Meeting room		Meeting room				0
30226	LesB	Meeting Room	08/03/2006	Stored	7785	MA2005.41a-b	Museum Artefact	NULL	Meeting room	room	Meeting room		Meeting room				0
30236	LesB	Storeroom SC01 No1	20/09/2006	Stored	8175	MA2006.134	Museum Artefact	Museum Store	SC01 No1	container	Museum Store		Museum Store	SC01	1		0
30237	YokK	Storeroom SC01 No3	11/12/2003	Stored	5242	MA1985.47abc	Museum Artefact	Museum Store	SC01 No3	container	Museum Store		Museum Store	SC01	3		0
30238	YokK	Storeroom SC01 No3	18/12/2003	Stored	5251	MA1985.47de	Museum Artefact	Museum Store	SC01 No3	container	Museum Store		Museum Store	SC01	3		0
30239	LesB	Storeroom NC05 No3	27/04/2005	Stored	6670	MA2004.29	Museum Artefact	Museum Store	NC05 No3	container	Museum Store		Museum Store	NC05	3		0
30240	PENDS	Tranby Room Textiles Box 7	26/06/2014	Stored	27413	MA2013.44a-b	Museum Artefact	Tranby room	Textiles Box 7	box	Tranby room		Tranby room		Textiles Box 7		0
30315	ValH	Tranby Room Drawer 01	01/07/2014	Stored	4026	MA1992.47A-C	Museum Artefact	Tranby room	Drawer 01	drawer	Tranby room		Tranby room	Drawer 01			0
30364	BEAE	Tranby Room Drawer 17	29/01/2008	Stored	4741	MA1984.329	Museum Artefact	Tranby room	Drawer 17	drawer	Tranby room		Tranby room	Drawer 17			0
30372	PENDS	Storeroom SA04 No1	19/06/2014	Stored	27375	MA1989.39	Museum Artefact	Museum Store	SA04 No1	container	Museum Store		Museum Store	SA04	1		0
30373	CURRC	Costume Room Box 11	10/09/2012	Stored	21903	C2012.21a-b	Costume	Costume room	Box 11	box	Costume room		Costume room		Box 11		0
30428	LenJ	Tranby Room Drawer 14	19/09/2003	Stored	5075	MA1984.226	Museum Artefact	Tranby room	Drawer 14	drawer	Tranby room		Tranby room	Drawer 14			0
30429	LesB	Tranby Room Drawer 20	8/12/2004	Stored	6128	MA2004.24	Museum Artefact	Tranby room	Drawer 20	drawer	Tranby room		Tranby room	Drawer 20			0
30463	PENDS	Tranby Room Drawer 04	24/07/2014	Stored	27542	MA1975.16	Museum Artefact	Tranby room	Drawer 04	drawer	Tranby room		Tranby room	Drawer 04			0
30464	PENDS	Storeroom NB02 No3	24/07/2014	Stored	27543	MA1972.27d	Museum Artefact	Museum Store	NB02 No3	container	Museum Store		Museum Store	NB02	3		0
30465	PENDS	Storeroom NA06 No1	24/07/2014	Stored	27544	MA1981.165c	Museum Artefact	Museum Store	NA06 No1	container	Museum Store		Museum Store	NA06	1		0
30466	PENDS	Storeroom NB02 No1	24/07/2014	Stored	27545	MA2012.61a	Museum Artefact	Museum Store	NB02 No1	container	Museum Store		Museum Store	NB02	1		0
30467	PENDS	Storeroom ND11	24/07/2014	Stored	27546	MA2013.32	Museum Artefact	Museum Store	ND11	container	Museum Store		Museum Store	ND11			0
30468	PENDS	Textile Box 02	24/07/2014	Stored	27547	MA2014.34	Museum Artefact	NULL	Textile Box 02	container	Textile Box 02				Textile Box 02		0
30469	PENDS	Tranby Room Textiles Box 7	24/07/2014	Stored	27549	MA2013.39a-e	Museum Artefact	Tranby room	Textiles Box 7	box	Tranby room		Tranby room		Textiles Box 7		0
30470	PENDS	Tranby Room Drawer 14	24/07/2014	Stored	27548	MA2013.35a-b	Museum Artefact	Tranby room	Drawer 14	drawer	Tranby room		Tranby room	Drawer 14			0
30471	PENDS	Tranby Room Drawer 15	24/07/2014	Stored	27550	MA2014.33	Museum Artefact	Tranby room	Drawer 15	drawer	Tranby room		Tranby room	Drawer 15			0
30473	MUSCO	Meeting Room	25/07/2014	Displayed	4344	MA1900.4	Museum Artefact	NULL	Meeting room	room	Meeting room		Meeting room				0
30477	JILLM	Artworks Storeroom	26/05/2004	Stored	5588	A1998.19	ArtWork	NULL	Artworks room	room	Artworks room		Artworks room				0
30484	LesB	Meeting Room, Cabinet 2, Drawer B	1/12/2004	Displayed	6080	MA2003.46	Museum Artefact	Meeting room	Cabinet 2, Drawer B	drawer	Meeting room		Meeting room	Cabinet 2, Drawer B			0
30521	JILLM	Artworks Storeroom B9	29/05/2000	Stored	23	A1964.1	ArtWork	Artworks room	B9	container	Artworks room		Artworks room	B9			0
30522	JILLM	Art Storeroom B9	29/05/2000	Stored	23	A1964.1	ArtWork	Artworks room	B9	container	Artworks room		Artworks room	B9			0
30523	SMIL	Art Storeroom Shelf L	20/11/2012	Stored	22703	MA1900.152	Museum Artefact	Artworks room	Shelf L	container	Artworks room		Artworks room	Shelf L			0
30524	JILLM	Art Storeroom Shelf C3	08/03/2000	Stored	232	A1964.24	ArtWork	Artworks room	Shelf C3	container	Artworks room		Artworks room	Shelf C4			0
30525	Curator	Art Storeroom Shelf B5	11/11/1998	Stored	47	A1964.26a	ArtWork	Artworks room	Shelf B5	container	Artworks room		Artworks room	Shelf B6			0
30526	Curator	Art Storeroom Shelf A9	11/11/1998	Stored	48	A1964.26b	ArtWork	Artworks room	Shelf A9	container	Artworks room		Artworks room	Shelf A10			0
30527	SMIL	Art Storeroom Shelf L	20/11/2012	Stored	22704	MA1900.372	Museum Artefact	Artworks room	Shelf L	container	Artworks room		Artworks room	Shelf L			0
30531	JILLM	Art Store Room A10	14/02/2000	Stored	201	A1964.21f	ArtWork	Artworks room	Room A10	container	Artworks room		Artworks room	A10			0
30532	Curator	Art Store Room, C9	11/11/1998	Stored	46	A1900.41	ArtWork	Artworks room	Room, C9	container	Artworks room		Artworks room	C9			0
30533	Curator	Art Store Room B4	5/11/1998	Stored	20	A1900.53	ArtWork	Artworks room	Room B4	container	Artworks room		Artworks room	B4			0
30551	PENDS	Storeroom ND11	07/08/2014	Stored	27596	MA2013.33a-l	Museum Artefact	Museum Store	ND11	container	Museum Store		Museum Store	ND11			0
30552	PENDS	Storeroom NB03 No5	07/08/2014	Stored	27600	MA2013.36	Museum Artefact	Museum Store	NB03 No5	container	Museum Store		Museum Store	NB03	5		0
30553	PENDS	Tranby Room Textiles Box 7	07/08/2014	Stored	27601	MA2013.37a-d	Museum Artefact	Tranby room	Textiles Box 7	box	Tranby room		Tranby room		Textiles Box 7		0
30554	PENDS	Tranby Room Textiles Box 7	07/08/2014	Stored	27602	MA2013.38	Museum Artefact	Tranby room	Textiles Box 7	box	Tranby room		Tranby room		Textiles Box 7		0
30555	PENDS	Tranby Room Textiles Box 7	07/08/2014	Stored	27603	MA2013.40a-b	Museum Artefact	Tranby room	Textiles Box 7	box	Tranby room		Tranby room		Textiles Box 7		0
30556	PENDS	Tranby Room Textiles Box 7	07/08/2014	Stored	27604	MA2013.41	Museum Artefact	Tranby room	Textiles Box 7	box	Tranby room		Tranby room		Textiles Box 7		0
30557	PENDS	Tranby Room Textiles Box 7	07/08/2014	Stored	27605	MA2013.42	Museum Artefact	Tranby room	Textiles Box 7	box	Tranby room		Tranby room		Textiles Box 7		0
30558	PENDS	Tranby Room Textiles Box 7	07/08/2014	Stored	27606	MA2013.43	Museum Artefact	Tranby room	Textiles Box 7	box	Tranby room		Tranby room		Textiles Box 7		0
30560	PENDS	Costume Room Box 142	07/08/2014	Stored	27611	C2014.9	Costume	Costume room	Box 142	box	Costume room		Costume room		Box 142		0
30561	PENDS	Tranby Room Drawer 15	07/08/2014	Stored	27612	MA2014.10	Museum Artefact	Tranby room	Drawer 15	drawer	Tranby room		Tranby room	Drawer 15			0
30562	PENDS	Tranby Room Drawer 15	07/08/2014	Stored	27613	MA2014.11	Museum Artefact	Tranby room	Drawer 15	drawer	Tranby room		Tranby room	Drawer 15			0
30563	PENDS	Tranby Room Drawer 15	07/08/2014	Stored	27614	MA2014.12	Museum Artefact	Tranby room	Drawer 15	drawer	Tranby room		Tranby room	Drawer 15			0
30564	PENDS	Tranby Room Textiles Box 11	07/08/2014	Stored	27618	MA2014.13	Museum Artefact	Tranby room	Textiles Box 11	box	Tranby room		Tranby room		Textiles Box 11		0
30566	PENDS	Tranby Room Textiles Box 7	07/08/2014	Stored	27619	MA2014.14a-b	Museum Artefact	Tranby room	Textiles Box 7	box	Tranby room		Tranby room		Textiles Box 7		0
30567	PENDS	Tranby Room Textiles Box 7	07/08/2014	Stored	27620	MA2014.15a-b	Museum Artefact	Tranby room	Textiles Box 7	box	Tranby room		Tranby room		Textiles Box 7		0
30568	PENDS	Tranby Room Textiles Box 7	07/08/2014	Stored	27621	MA2014.16	Museum Artefact	Tranby room	Textiles Box 7	box	Tranby room		Tranby room		Textiles Box 7		0
30569	PENDS	Tranby Room Drawer 20	07/08/2014	Stored	27622	MA2014.18	Museum Artefact	Tranby room	Drawer 20	drawer	Tranby room		Tranby room	Drawer 20			0
30570	CURRC	Foyer Bookcase	10/09/2012	Displayed	21913	MA2012.26a-b	Museum Artefact	Foyer	Bookcase	container	Foyer		Foyer	Foyer bookcase			0
30571	CURRC	Tranby Room Drawer 16	18/11/2013	Stored	25953	MA2013.15a-jj	Museum Artefact	Tranby room	Drawer 16	drawer	Tranby room		Tranby room	Drawer 16			0
30572	DodG	Tranby Room Drawer 13	19/07/2002	Stored	4126	MA1995.2a-e	Museum Artefact	Tranby room	Drawer 13	drawer	Tranby room		Tranby room	Drawer 13			0
30584	PENDS	Tranby Room Drawer 02	06/03/2014	Displayed	26505	MA1964.35a	Museum Artefact	Tranby room	Drawer 02	drawer	Tranby room		Tranby room	Drawer 02			0
30586	PENDS	Tranby Room Doll Box 16	21/08/2014	Stored	27637	MA2014.17a-b	Museum Artefact	Tranby room	Doll Box 16	box	Tranby room		Tranby room		Doll Box 16		0
30587	PENDS	Tranby Room Drawer 20	21/08/2014	Stored	27638	MA2014.19	Museum Artefact	Tranby room	Drawer 20	drawer	Tranby room		Tranby room	Drawer 20			0
30588	PENDS	Tranby Room Drawer 20	21/08/2014	Stored	27639	MA2014.20	Museum Artefact	Tranby room	Drawer 20	drawer	Tranby room		Tranby room	Drawer 20			0
30589	PENDS	Costume Room Box 11	21/08/2014	Stored	27640	C2014.21	Costume	Costume room	Box 11	box	Costume room		Costume room		Box 11		0
30591	PENDS	Costume Room Box 137	21/08/2014	Stored	27641	C2014.22	Costume	Costume room	Box 137	box	Costume room		Costume room		Box 137		0
30593	PENDS	Costume Room Box 156	21/08/2014	Stored	27644	C2014.23	Costume	Costume room	Box 156	box	Costume room		Costume room		Box 156		0
30598	PENDS	Storeroom NC06 No2	21/08/2014	Stored	27648	MA2014.24	Museum Artefact	Museum Store	NC06 No2	container	Museum Store		Museum Store	NC06	2		0
30599	PENDS	Storeroom ND08 No1	21/08/2014	Stored	27649	MA2014.25	Museum Artefact	Museum Store	ND08 No1	container	Museum Store		Museum Store	ND08	1		0
30600	PENDS	Tranby Room Textiles Box 3	21/08/2014	Stored	27650	MA2014.26a-b	Museum Artefact	Tranby room	Textiles Box 3	box	Tranby room		Tranby room		Textiles Box 3		0
30601	PENDS	Storeroom SA04 No2	21/08/2014	Stored	27651	MA2014.27	Museum Artefact	Museum Store	SA04 No2	container	Museum Store		Museum Store	SA04	2		0
30602	PENDS	Tranby Room Drawer 14	21/08/2014	Stored	27652	MA2014.28	Museum Artefact	Tranby room	Drawer 14	drawer	Tranby room		Tranby room	Drawer 14			0
30603	PENDS	Tranby Room Drawer 04	21/08/2014	Stored	27653	MA2014.29	Museum Artefact	Tranby room	Drawer 04	drawer	Tranby room		Tranby room	Drawer 04			0
30604	PENDS	Tranby Room Drawer 04	21/08/2014	Stored	27654	MA2014.30	Museum Artefact	Tranby room	Drawer 04	drawer	Tranby room		Tranby room	Drawer 04			0
30605	PENDS	Costume Room Box 205	21/08/2014	Stored	27655	C2014.31	Costume	Costume room	Box 205	box	Costume room		Costume room		Box 205		0
30606	PENDS	Tranby Room Drawer 15	21/08/2014	Stored	27656	MA2014.32	Museum Artefact	Tranby room	Drawer 15	drawer	Tranby room		Tranby room	Drawer 15			0
30607	PENDS	Tranby Room Textiles Box 2	21/08/2014	Stored	27657	MA2014.36a-b	Museum Artefact	Tranby room	Textiles Box 2	box	Tranby room		Tranby room		Textiles Box 2		0
30608	DodG	Storeroom NC09 No1	15/07/2002	Stored	3994	MA1900.80a-b	Museum Artefact	Museum Store	NC09 No1	container	Museum Store		Museum Store	NC09	1		0
30609	ValH	Tranby Room Drawer 17	22/08/2014	Stored	27659	MA1964.2c	Museum Artefact	Tranby room	Drawer 17	drawer	Tranby room		Tranby room	Drawer 17			0
30639	PENDS	Costume Room Box 213	28/08/2014	Stored	27683	C2014.37	Costume	Costume room	Box 213	box	Costume room		Costume room		Box 213		0
30640	PENDS	Costume Room Box 213	28/08/2014	Stored	27684	C2014.38	Costume	Costume room	Box 213	box	Costume room		Costume room		Box 213		0
30641	PENDS	Storeroom E01	28/08/2014	Stored	27607	MA2014.5	Museum Artefact	Museum Store	E01	container	Museum Store		Museum Store	E01			0
30642	PENDS	Storeroom E01	28/08/2014	Stored	27610	MA2014.6	Museum Artefact	Museum Store	E01	container	Museum Store		Museum Store	E01			0
30643	PENDS	Storeroom E01	28/08/2014	Stored	27609	MA2014.8	Museum Artefact	Museum Store	E01	container	Museum Store		Museum Store	E01			0
30645	Curator	Art Storeroom Shelf B5	11/11/1998	Stored	48	A1964.26b	ArtWork	Artworks room	Shelf B5	container	Artworks room		Artworks room				0
30656	ValH	Tranby Room Drawer 1	07/08/2012	Stored	21303	MA2012.14	Museum Artefact	Tranby room	Drawer 1	drawer	Tranby room		Tranby room	Drawer 1			0
30657	ValH	on display	06/06/2013	Displayed	4071	MA1986.41	Museum Artefact	NULL	on display	container	on display			on display			0
30658	ValH	Tranby Room Drawer 02	06/06/2013	Displayed	4071	MA1986.41	Museum Artefact	Tranby room	Drawer 02	drawer	Tranby room		Tranby room	Drawer 02			0
30679	CURRC	Storeroom NA01 No1	18/11/2013	Stored	25980	MA2012.59	Museum Artefact	Museum Store	NA01 No1	container	Museum Store		Museum Store	NA01	1		0
30680	CURRC	Storeroom NA01 No3	24/02/2014	Stored	26440	MA1988.205a-b	Museum Artefact	Museum Store	NA01 No3	container	Museum Store		Museum Store	NA01	3		0
30681	LesB	Storeroom NA1	16/02/2005	Stored	6397	C2004.5	Costume	Museum Store	NA1	container	Museum Store		Museum Store	NA1	1		0
30682	LesB	Storeroom NA01 No2	16/02/2005	Stored	6397	C2004.5	Costume	Museum Store	NA01 No2	container	Museum Store		Museum Store	NA01	2		0
30683	PENDS	Storeroom NA06 No2	20/02/2014	Displayed	26435	MA1983.255	Museum Artefact	Museum Store	NA06 No2	container	Museum Store		Museum Store	NA06	2		0
30684	LesB	Storeroom NA06 No2	26/10/2005	Displayed	7321	MA2004.207	Museum Artefact	Museum Store	NA06 No2	container	Museum Store		Museum Store	NA06	2		0
30685	URBAJ	Storeroom NA02 No1	12/09/2014	Stored	27721	MA1900.294A-C	Museum Artefact	Museum Store	NA02 No1	container	Museum Store		Museum Store	NA02	1		0
30686	URBAJ	Storeroom NA07 No1	12/09/2014	Stored	27722	MA1900.285	Museum Artefact	Museum Store	NA07 No1	container	Museum Store		Museum Store	NA07	1		0
30687	URBAJ	Storeroom NA05 No2	12/09/2014	Stored	27723	MA1900.85A-C	Museum Artefact	Museum Store	NA05 No2	container	Museum Store		Museum Store	NA05	2		0
30707	CURRC	Storeroom NC08 No2	19/11/2012	Stored	22697	MA2012.44	Museum Artefact	Museum Store	NC08 No2	container	Museum Store		Museum Store	NC08	2		0
30708	JILLM	Storeroom NA08 No2	13/07/2005	Stored	6672	MA2003.26	Museum Artefact	Museum Store	NA08 No2	container	Museum Store		Museum Store	NA08	2		0
30709	CURRC	Storeroom NC6 No2	18/11/2013	Stored	25980	MA2012.59	Museum Artefact	Museum Store	NC6 No2	container	Museum Store		Museum Store	NC6	2		0
30710	CulG	Storeroom SA04 No2	09/03/2004	Stored	5388	MA1978.21	Museum Artefact	Museum Store	SA04 No2	container	Museum Store		Museum Store	SA04	2		0
30711	LesB	Storeroom SA04 No2	23/03/2004	Stored	5420	MA1980.176	Museum Artefact	Museum Store	SA04 No2	container	Museum Store		Museum Store	SA04	2		0
30712	LesB	Storeroom SA04 No2	23/03/2004	Stored	5421	MA1982.142c	Museum Artefact	Museum Store	SA04 No2	container	Museum Store		Museum Store	SA04	2		0
30713	LesB	Storeroom SA04 No2	23/03/2004	Stored	5422	MA1984.15	Museum Artefact	Museum Store	SA04 No2	container	Museum Store		Museum Store	SA04	2		0
30714	LesB	Storeroom SA04 No2	30/03/2004	Stored	5424	MA1984.17	Museum Artefact	Museum Store	SA04 No2	container	Museum Store		Museum Store	SA04	2		0
30715	LesB	Storeroom SA04 No2	30/03/2004	Stored	5425	MA1984.18	Museum Artefact	Museum Store	SA04 No2	container	Museum Store		Museum Store	SA04	2		0
30716	LesB	Storeroom SA04 No2	30/03/2004	Stored	5431	MA1984.219a-b	Museum Artefact	Museum Store	SA04 No2	container	Museum Store		Museum Store	SA04	2		0
30717	CURRC	Storeroom SA04 No2	11/01/2010	Stored	13847	MA2009.178a-b	Museum Artefact	Museum Store	SA04 No2	container	Museum Store		Museum Store	SA04	2		0
30718	CURRC	Storeroom SA04 No2	20/01/2014	Stored	26352	MA2013.25a-b	Museum Artefact	Museum Store	SA04 No2	container	Museum Store		Museum Store	SA04	2		0
30719	LenJ	Storeroom SA04 No2	13/10/2003	Displayed	5128	MA1987.284	Museum Artefact	Museum Store	SA04 No2	container	Museum Store		Museum Store	SA04	2		0
30720	PENDS	Storeroom SA04 No2	18/09/2014	Stored	5129	MA1990.40	Museum Artefact	Museum Store	SA04 No2	container	Museum Store		Museum Store	SA04	2		0
30721	JILLM	Storeroom SA04 No2	23/03/2004	Stored	5416	MA1982.72	Museum Artefact	Museum Store	SA04 No2	container	Museum Store		Museum Store	SA04	2		0
30722	JILLM	Storeroom SA04 No2	03/03/2004	Stored	5376	MA1978.23	Museum Artefact	Museum Store	SA04 No2	container	Museum Store		Museum Store	SA04	2		0
30723	LenJ	Storeroom SA04 No2	13/10/2003	Stored	5132	MA1978.20	Museum Artefact	Museum Store	SA04 No2	container	Museum Store		Museum Store	SA04	2		0
30724	LenJ	Storeroom SA04 No2	13/10/2003	Stored	5126	MA1980.156	Museum Artefact	Museum Store	SA04 No2	container	Museum Store		Museum Store	SA04	2		0
30725	LesB	Meeting Room, Cabinet 6, Drawer 6A	23/03/2004	Displayed	5419	MA1979.244a-c	Museum Artefact	Meeting room	Cabinet 6, Drawer 6A	drawer	Meeting room		Meeting room	Cabinet 6, Drawer 6A			0
30726	URBAJ	Storeroom NA08 No1	19/09/2014	Stored	27737	MA1979.274	Museum Artefact	Museum Store	NA08 No1	container	Museum Store		Museum Store	NA08	1		0
30727	URBAJ	Storeroom NA08 No1	19/09/2014	Stored	27738	MA2010.37	Museum Artefact	Museum Store	NA08 No1	container	Museum Store		Museum Store	NA08	1		0
30728	DodG	Storeroom NA09 No1	12/07/2002	Stored	3968	MA1986.201a-b	Museum Artefact	Museum Store	NA09 No1	container	Museum Store		Museum Store	NA09	1		0
30729	URBAJ	Storeroom NA09 No3	19/09/2014	Stored	27739	MA1983.298C	Museum Artefact	Museum Store	NA09 No3	container	Museum Store		Museum Store	NA09	3		0
